trial_id,pipeline,trainer,calibration_id,eval_cache_fingerprint,eval_log,experiment,pair_type,time_basis,train_cache_fingerprint,train_log
80dee5df9617f83b,front,oracle-power,f8f228ee1781a151,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
cc2b4f0aa8c60d6e,front,oracle-power,f8f228ee1781a151,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
75437175a723a8d7,front,oracle-power,f8f228ee1781a151,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
94ba5f1385be6dd2,front,oracle-power,f8f228ee1781a151,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,diagonal,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
d404d47d0d9c77c1,front,oracle-power,f8f228ee1781a151,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
16abed4b89934fc9,front,oracle-power,9f7f9359ce88c74b,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
1617958bc8fc8be8,front,oracle-power,9f7f9359ce88c74b,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
f8ecb0f67bd6b962,front,oracle-power,9f7f9359ce88c74b,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
09ecf3611edc1355,front,oracle-power,9f7f9359ce88c74b,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
8b6dca2a42cfa2f3,front,oracle-power,9f7f9359ce88c74b,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
52c4461a06af4850,front,oracle-power,9f7f9359ce88c74b,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,diagonal,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
e23ef74cfdc9fa37,front,oracle-binned-median,3fb4c52cd52a8f44,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,diagonal,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
116a66e271801f2b,front,oracle-binned-median,3fb4c52cd52a8f44,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
5eb598fe22facd88,front,oracle-binned-median,3fb4c52cd52a8f44,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
1e8c2c2ff56e502e,front,oracle-binned-median,3fb4c52cd52a8f44,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
db3fe6dd9a631d3a,front,oracle-binned-median,3fb4c52cd52a8f44,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
1b05b920daffba71,front,oracle-binned-median,3fb4c52cd52a8f44,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
c0cd53c237bef7bf,front,oracle-binned-median,c32a208ab3e864bb,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
ebff5f113444a42e,front,oracle-binned-median,c32a208ab3e864bb,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,diagonal,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
663b1b0ab9b8eed0,front,oracle-binned-median,c32a208ab3e864bb,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
3290b88083058f13,front,oracle-binned-median,c32a208ab3e864bb,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
