trial_id,pipeline,log,repeat,duration_s,trainer,available_s,cache_fingerprint,center_s,experiment,random_fraction,start_s,stop_s,time_basis
924dbda03d2a9800,front,log-0046,4,10.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,350.3084746186136,360.3084746186136,active
96bc7305c6a6f849,front,log-0046,4,10.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,350.3084746186136,360.3084746186136,active
18fa3f56b196caf3,front,log-0046,4,40.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,335.3084746186136,375.3084746186136,active
b92d83d33749ceab,front,log-0046,4,40.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,335.3084746186136,375.3084746186136,active
d87ce71803b65913,front,log-0048,0,1.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,113.83504650058666,114.83504650058666,active
0440de15f8a01eab,front,log-0048,0,1.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,113.83504650058666,114.83504650058666,active
bb7d9090c3122ab3,front,log-0048,0,2.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,113.33504650058666,115.33504650058666,active
40260f987006a5ff,front,log-0048,0,2.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,113.33504650058666,115.33504650058666,active
7b5a26dffce121c9,front,log-0048,0,5.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,111.83504650058666,116.83504650058666,active
ba480e588b6276fb,front,log-0048,0,5.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,111.83504650058666,116.83504650058666,active
