trial_id,pipeline,trainer,calibration_id,eval_cache_fingerprint,eval_log,experiment,pair_type,time_basis,train_cache_fingerprint,train_log
eae76856bf7aedd6,front,self-supervised,0c5dec9f3f2c9597,064b3f10ed62f79169a48d6e8a0db69493c668625208312873a3e7a630c5c16c,log-0072_184,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
934db08ee039d640,front,self-supervised,0c5dec9f3f2c9597,33b2e0a0f11f6b2646c050308eabe5457c4ba091e3c3f93d2b169b40d855ac84,log-0073_185,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
221ab5e471aee59a,front,self-supervised,706c33d32e9da176,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,log-0046,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
bee9badda86fa139,front,self-supervised,706c33d32e9da176,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
b1ec34f20bda05d4,front,self-supervised,706c33d32e9da176,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
fd3d56a0e8791184,front,self-supervised,706c33d32e9da176,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
8318ce4ca5fa2d75,front,self-supervised,706c33d32e9da176,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055,cross-log-front-stumpjumper-pod-v2-v1,diagonal,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
f8ee27c5c646affc,front,self-supervised,706c33d32e9da176,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
b9d6eb3a9d96cc46,front,self-supervised,706c33d32e9da176,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
92283c33df11197d,front,self-supervised,706c33d32e9da176,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
9a5653e08ee3b192,front,self-supervised,706c33d32e9da176,b959d8095113db1364b9d8afa5d7b414d97285a8a42e6a4aa46768de4a48a7f2,log-0071_183,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
854a1f5057377f64,front,self-supervised,706c33d32e9da176,064b3f10ed62f79169a48d6e8a0db69493c668625208312873a3e7a630c5c16c,log-0072_184,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
cfa917d89f79ecc3,front,self-supervised,706c33d32e9da176,33b2e0a0f11f6b2646c050308eabe5457c4ba091e3c3f93d2b169b40d855ac84,log-0073_185,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055
73746845388fc33b,front,self-supervised,f86ca960142a09f4,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,log-0046,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
3932da53e98e6210,front,self-supervised,f86ca960142a09f4,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
b13374ef7ad2db73,front,self-supervised,f86ca960142a09f4,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
b9bd6b5c9fdfa041,front,self-supervised,f86ca960142a09f4,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
c317152da34f71d3,front,self-supervised,f86ca960142a09f4,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
8551630763cd8790,front,self-supervised,f86ca960142a09f4,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056,cross-log-front-stumpjumper-pod-v2-v1,diagonal,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
9ed9029166b527dc,front,self-supervised,f86ca960142a09f4,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
5abb0c6ee3169ab4,front,self-supervised,f86ca960142a09f4,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
3aef3c15ad7ad749,front,self-supervised,f86ca960142a09f4,b959d8095113db1364b9d8afa5d7b414d97285a8a42e6a4aa46768de4a48a7f2,log-0071_183,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
a19b9132187a148b,front,self-supervised,f86ca960142a09f4,064b3f10ed62f79169a48d6e8a0db69493c668625208312873a3e7a630c5c16c,log-0072_184,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
b820754b58323787,front,self-supervised,f86ca960142a09f4,33b2e0a0f11f6b2646c050308eabe5457c4ba091e3c3f93d2b169b40d855ac84,log-0073_185,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056
453bc53241723a19,front,self-supervised,20d06ac2fdbf1a14,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,log-0046,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
5f792044601fa326,front,self-supervised,20d06ac2fdbf1a14,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
5b9ab3849be07a88,front,self-supervised,20d06ac2fdbf1a14,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
05a98ba49333d33c,front,self-supervised,20d06ac2fdbf1a14,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
60b910485246e331,front,self-supervised,20d06ac2fdbf1a14,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
7ddda5f6e41fd84d,front,self-supervised,20d06ac2fdbf1a14,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
b800b57fb8776cd8,front,self-supervised,20d06ac2fdbf1a14,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058,cross-log-front-stumpjumper-pod-v2-v1,diagonal,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
