trainer,aligned_nrmse_std_median,aligned_rmse_median,anchored_rmse_median,evaluation_logs,pair_type,train_log
oracle-power,0.6247796673681798,15.49202679928987,19.279171354332338,37,transfer,log-0072_184
oracle-power,0.119361113463782,2.2788677358598393,2.2788677358598393,1,diagonal,log-0073_185
oracle-power,0.6301993392613335,15.591735735975398,19.173670567135005,37,transfer,log-0073_185
oracle-power,0.23269469889716368,6.673528794554761,6.673528794554761,1,diagonal,log-0078-valid
oracle-power,0.457239518992069,8.320330414056656,23.849942704861277,37,transfer,log-0078-valid
oracle-power,0.2476049540554595,6.32711578936745,6.32711578936745,1,diagonal,log-0079
oracle-power,0.5454751266816802,11.242875417342205,27.30281016495205,37,transfer,log-0079
oracle-power,0.24391475679343425,7.562699358634861,7.562699358634862,1,diagonal,log-0080-valid
oracle-power,0.4632447226764474,8.338967980027562,24.119749357726082,37,transfer,log-0080-valid
oracle-power,0.41286276393015336,8.469927311233532,8.469927311233532,1,diagonal,log-0081
oracle-power,0.4490346197274875,10.148728289332148,29.53660983032588,37,transfer,log-0081
oracle-power,0.2999346181095545,8.167825399815401,8.167825399815401,1,diagonal,log-0098
oracle-power,0.5303728944670963,9.742697352533014,27.812765671486925,37,transfer,log-0098
oracle-power,0.44858300697862724,8.888160350258863,8.888160350258866,1,diagonal,log-0099
oracle-power,0.41334198269698225,10.140733461480806,31.17198761981909,37,transfer,log-0099
oracle-power,0.1901632276044197,4.9523333145867685,4.9523333145867685,1,diagonal,log-0113
oracle-power,0.32858727082882716,7.9225669949709525,19.74315441480646,37,transfer,log-0113
oracle-power,0.18819332321134022,4.577633627609163,4.577633627609163,1,diagonal,log-0115
oracle-power,0.39434575572160846,9.20298481005721,23.570309529034397,37,transfer,log-0115
oracle-power,0.16763630517664915,5.423623799106758,5.423623799106758,1,diagonal,log-0116
oracle-power,0.36854968556894635,7.691338989127387,24.22020121756941,37,transfer,log-0116
oracle-power,0.1411212123427204,3.5895333721445475,3.5895333721445475,1,diagonal,log-0117
oracle-power,0.37529704203572145,7.998916732361556,24.756243405808853,37,transfer,log-0117
oracle-power,0.13332591612398584,4.9388063586432125,4.9388063586432125,1,diagonal,log-0118
oracle-power,0.37385626782827247,8.145486295056875,25.79348441088049,37,transfer,log-0118
oracle-power,0.13848152161028074,4.983486743660518,4.983486743660519,1,diagonal,log-0119
oracle-power,0.3638037108308719,7.692463752742111,25.11852373580952,37,transfer,log-0119
oracle-power,0.16320679772727192,5.540529010130423,5.540529010130423,1,diagonal,log-0120
oracle-power,0.3652985258105729,7.805989850411814,24.578095198669512,37,transfer,log-0120
oracle-power,0.17357355841119937,5.765067498727082,5.765067498727082,1,diagonal,log-0122
oracle-power,0.36167379604380956,7.870571745778382,23.273732066763298,37,transfer,log-0122
oracle-power,0.2050870353029699,6.6695818879291116,6.669581887929112,1,diagonal,log-0125
oracle-power,0.32555188821909226,7.802754309997046,18.843732241128023,37,transfer,log-0125
oracle-power,0.16294704486195657,6.065599208953614,6.065599208953614,1,diagonal,log-0126
oracle-power,0.3423244265441073,7.420770159320762,22.404500205369597,37,transfer,log-0126
oracle-power,0.1385014484765409,5.016715014717441,5.016715014717441,1,diagonal,log-0127
oracle-power,0.3640068399843013,7.399587847916979,24.30920589206495,37,transfer,log-0127
oracle-power,0.16666605752598587,5.365434993998921,5.365434993998921,1,diagonal,log-0129
oracle-power,0.35218314737835577,7.734214638245423,22.427261633018833,37,transfer,log-0129
oracle-power,0.1861869187554326,6.2191257962669315,6.2191257962669315,1,diagonal,log-0132
oracle-power,0.33524401289029926,7.434192048154455,22.471241496773878,37,transfer,log-0132
oracle-power,0.1735220973907122,5.20170543861314,5.20170543861314,1,diagonal,log-0133
oracle-power,0.35420258085097067,7.603691382093368,21.627669201403982,37,transfer,log-0133
oracle-power,0.2006837943756531,3.533359187981296,3.533359187981296,1,diagonal,log-0145-filtered-c01
oracle-power,0.45462374153492185,10.429978709402937,33.95172008007618,37,transfer,log-0145-filtered-c01
oracle-power,0.3107022593859776,4.959007546518151,4.959007546518151,1,diagonal,log-0147-filtered-c01
oracle-power,0.3708567643436353,11.713127315121836,24.802077463845542,37,transfer,log-0147-filtered-c01
oracle-power,0.23273833264551338,4.08772276444485,4.08772276444485,1,diagonal,log-0147-filtered-c02
oracle-power,0.33287317683231354,11.699026484685188,24.291413663827967,37,transfer,log-0147-filtered-c02
oracle-power,0.2558410229634408,4.929036286848313,4.929036286848313,1,diagonal,log-0151-filtered-c01
oracle-power,0.36434819148284797,11.722520036001876,27.536387331151175,37,transfer,log-0151-filtered-c01
oracle-power,0.23358098997074386,4.203686874017132,4.203686874017132,1,diagonal,log-0152-filtered-c01
oracle-power,0.31321407936054524,11.324970431298432,26.824238661709774,37,transfer,log-0152-filtered-c01
oracle-power,0.28690898285061484,4.045006771675674,4.045006771675675,1,diagonal,log-0152-filtered-c02
oracle-power,0.3558850936745528,11.936307121795663,27.927331421298334,37,transfer,log-0152-filtered-c02
oracle-power,0.1440593736993367,3.820151857528272,3.820151857528272,1,diagonal,log-0155-filtered-c01
oracle-power,0.340362973012724,10.456187369073119,26.644911276605104,37,transfer,log-0155-filtered-c01
oracle-binned-median,0.11246651493972258,2.2865959972832965,2.286762678460681,1,diagonal,log-0046
oracle-binned-median,0.6140995654064265,15.187892263573056,20.32865457757584,37,transfer,log-0046
oracle-binned-median,0.14594371199094291,3.454208893488703,3.4542499596124028,1,diagonal,log-0048
oracle-binned-median,0.6159284929318233,15.219883648954513,21.07046046735175,37,transfer,log-0048
oracle-binned-median,0.12695065473430187,2.906273875298298,2.918279960820689,1,diagonal,log-0049
oracle-binned-median,0.6287656543658137,15.572084031252837,21.280610589724567,37,transfer,log-0049
oracle-binned-median,0.15436235361999748,2.785850361271975,2.7899733938871463,1,diagonal,log-0054
oracle-binned-median,0.6195910975900072,15.33957305864849,19.588004673356554,37,transfer,log-0054
oracle-binned-median,0.1362001809147994,3.327130678456167,3.327599721264112,1,diagonal,log-0055
oracle-binned-median,0.6078785375904558,15.017767754246739,19.775193980627215,37,transfer,log-0055
oracle-binned-median,0.14888118322491567,3.375070664120034,3.3828603647844813,1,diagonal,log-0056
oracle-binned-median,0.6226030861574909,15.43191389147216,20.618967724809128,37,transfer,log-0056
oracle-binned-median,0.13204798285994274,3.1305016876112375,3.131284186996217,1,diagonal,log-0058
oracle-binned-median,0.6081973021598432,15.074706559490844,20.860934201157832,37,transfer,log-0058
oracle-binned-median,0.132176688516515,3.7975697786883376,3.817306122941445,1,diagonal,log-0063
oracle-binned-median,0.5969148039016932,14.774550257603831,20.631548310159907,37,transfer,log-0063
oracle-binned-median,0.11442133235057528,2.475956974654018,2.4759646057461127,1,diagonal,log-0071_183
oracle-binned-median,0.6274697574308798,15.53758181705156,18.90024271344134,37,transfer,log-0071_183
oracle-binned-median,0.12067466123639249,2.5292330989764213,2.5292370161111286,1,diagonal,log-0072_184
oracle-binned-median,0.6247661394641257,15.451511960238417,18.734092888535702,37,transfer,log-0072_184
oracle-binned-median,0.11817003267557527,2.2561273684128613,2.2564164330576157,1,diagonal,log-0073_185
oracle-binned-median,0.6307916067185274,15.597216916634316,19.161569415746065,37,transfer,log-0073_185
oracle-binned-median,0.2224775653836588,6.3805082185668285,6.438148449166827,1,diagonal,log-0078-valid
oracle-binned-median,0.3827275275764481,7.748793188631214,24.491606373488413,37,transfer,log-0078-valid
oracle-binned-median,0.2405093423599379,6.145799720934105,6.225649615806463,1,diagonal,log-0079
oracle-binned-median,0.39613100583944816,7.946173004761277,25.016357538750416,37,transfer,log-0079
oracle-binned-median,0.23515778440434543,7.291185038053467,7.3406780592520375,1,diagonal,log-0080-valid
oracle-binned-median,0.38907000970195316,7.796664244428392,24.212832291882908,37,transfer,log-0080-valid
oracle-binned-median,0.4077175362376918,8.364372370555307,8.364437222223877,1,diagonal,log-0081
oracle-binned-median,0.3594906562138031,7.7806433268429975,26.133865968898167,37,transfer,log-0081
oracle-binned-median,0.2881438367942642,7.846738611909109,7.930707075795253,1,diagonal,log-0098
oracle-binned-median,0.40815597295545447,8.143863111811218,26.581614243859615,37,transfer,log-0098
oracle-binned-median,0.4459388230993986,8.835768864294096,8.839642372975552,1,diagonal,log-0099
oracle-binned-median,0.383746313745598,7.7036033494338945,27.40707504658672,37,transfer,log-0099
oracle-binned-median,0.1831388425665073,4.7694004916852615,4.780700615815204,1,diagonal,log-0113
oracle-binned-median,0.3108840153588337,6.348220322147882,19.240818948785428,37,transfer,log-0113
oracle-binned-median,0.17205440305534236,4.185068884297679,4.222174745830686,1,diagonal,log-0115
oracle-binned-median,0.36176124954119926,7.426426722915566,23.308941986472213,37,transfer,log-0115
oracle-binned-median,0.16027075993594667,5.185322516942517,5.2112300269797815,1,diagonal,log-0116
oracle-binned-median,0.33063986228762454,7.241197033719861,23.139205204070322,37,transfer,log-0116
oracle-binned-median,0.12551430407409525,3.192558905044751,3.196670178512461,1,diagonal,log-0117
oracle-binned-median,0.3444355713246422,7.367969539448048,23.59294682466576,37,transfer,log-0117
oracle-binned-median,0.11967983666892601,4.433313158652552,4.441886546710498,1,diagonal,log-0118
oracle-binned-median,0.34955235366950443,7.403843304229893,24.057701971049116,37,transfer,log-0118
oracle-binned-median,0.12833082772294202,4.618197224609243,4.6282399542772925,1,diagonal,log-0119
oracle-binned-median,0.3355815004822882,7.234589022791065,23.081370506457915,37,transfer,log-0119
oracle-binned-median,0.1466860783853953,4.97968518464928,5.011753877297017,1,diagonal,log-0120
oracle-binned-median,0.34080895947578527,7.0822669650303025,22.964741987424183,37,transfer,log-0120
oracle-binned-median,0.1656425359099821,5.501646730771617,5.532111581141908,1,diagonal,log-0122
oracle-binned-median,0.33793943431158247,6.844535787063634,22.25067722142401,37,transfer,log-0122
oracle-binned-median,0.19618931948515445,6.380221596700683,6.381402807603512,1,diagonal,log-0125
oracle-binned-median,0.31323422164855824,6.25786760113814,18.353431931602525,37,transfer,log-0125
oracle-binned-median,0.15432821239438407,5.7447686996203515,5.745691199481998,1,diagonal,log-0126
oracle-binned-median,0.33076376752549047,6.998171557982355,22.224712462457656,37,transfer,log-0126
oracle-binned-median,0.12494987462340958,4.525858169754039,4.528981146679977,1,diagonal,log-0127
oracle-binned-median,0.3310246428598292,6.850171715275787,22.914180547227524,37,transfer,log-0127
oracle-binned-median,0.15754840898484174,5.071913017948035,5.116710942897329,1,diagonal,log-0129
oracle-binned-median,0.3336255967956226,6.711909003098305,21.648171794542325,37,transfer,log-0129
oracle-binned-median,0.1742412211414116,5.820108525438421,5.850309594197238,1,diagonal,log-0132
oracle-binned-median,0.32995365860434306,6.597417403039849,21.72914729997331,37,transfer,log-0132
oracle-binned-median,0.16296445268074922,4.8852168833653105,4.885541107876607,1,diagonal,log-0133
oracle-binned-median,0.32485074379563533,6.485329780962716,21.19465016288934,37,transfer,log-0133
oracle-binned-median,0.19232880547627382,3.386256244841583,3.4005814336174995,1,diagonal,log-0145-filtered-c01
oracle-binned-median,0.3584154385955533,11.889469261239512,28.264882092508962,37,transfer,log-0145-filtered-c01
oracle-binned-median,0.28170603325694155,4.496209160440737,4.496574490346341,1,diagonal,log-0147-filtered-c01
oracle-binned-median,0.3678546726061202,12.124262406049393,24.71509311332755,37,transfer,log-0147-filtered-c01
oracle-binned-median,0.1977403229953641,3.4730317544552083,3.495817056409114,1,diagonal,log-0147-filtered-c02
oracle-binned-median,0.3427436775789532,12.414652499472197,24.650987958591685,37,transfer,log-0147-filtered-c02
oracle-binned-median,0.2130756836067695,4.105118734194778,4.1250020128139715,1,diagonal,log-0151-filtered-c01
oracle-binned-median,0.37906047521855246,12.238188724794028,27.68025585843882,37,transfer,log-0151-filtered-c01
oracle-binned-median,0.20502984307845484,3.6898604644095565,3.70863946116405,1,diagonal,log-0152-filtered-c01
oracle-binned-median,0.3294912850662536,11.934632418594488,26.6121859935611,37,transfer,log-0152-filtered-c01
oracle-binned-median,0.25871143136623775,3.647461579588168,3.659923596543203,1,diagonal,log-0152-filtered-c02
oracle-binned-median,0.3684314778462475,12.276320534298629,28.198204823411956,37,transfer,log-0152-filtered-c02
oracle-binned-median,0.11037975920225628,2.9270392569530115,2.9393193754354034,1,diagonal,log-0155-filtered-c01
oracle-binned-median,0.3333277658495855,12.056629451358194,24.896078436826045,37,transfer,log-0155-filtered-c01
