trial_id,pipeline,log,repeat,duration_s,trainer,cache_fingerprint,center_s,experiment,fusion1,fusion2,nuisance,nuisance_applied_update_rms_mm,nuisance_correction_vector_rms_mg,nuisance_effective_state_hz,nuisance_final_iteration_change_mm,nuisance_full_rate,nuisance_proposed_update_rms_mm,nuisance_source_stride,nuisance_update_fraction,nuisance_xyz_bin_count,nuisance_xyz_scalar_center_mg,nuisance_xyz_scalar_scale_mg,source_run_fingerprint,source_trial_id,start_s,stop_s,time_basis,total
8cff0c68368fbc8d,front,log-0048,3,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,7.216788208112121,7.808553291019052,2.5761734161060303,1.1493650419057753,198.918084413434,10.000000000009095,0.16169421323020947,1.2479652089532465,1.5324867225410335,10.0,0.8206456387013227,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f01c15a814f28a06,289.0791625276022,294.0791625276022,active,18.94184595812112
2613d9431022cb31,front,log-0048,3,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,14.65607887506485,21.997836916008964,2.7165589169599116,1.7933714976038526,199.36100593248537,10.000000000009095,0.22263679465241062,1.4352212909143418,2.3911619968051365,10.0,0.8147257422995098,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,d704cc90815f152e,286.5791625276022,296.5791625276022,active,40.882822958985344
aaf22b60d4d364af,front,log-0048,3,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,6.3126649998594075,7.679637708002701,2.778729374986142,1.998911497940599,198.78671616036067,10.000000000009095,0.23965594240780336,1.2115457500331104,2.6652153305874653,10.0,0.8205531403200444,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,96649cef0d94d50b,281.5791625276022,301.5791625276022,active,18.09740254096687
248c30709424b315,front,log-0048,3,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,6.980416083009914,9.085562833119184,2.87527725007385,1.5866601688661455,199.75410216029323,10.000000000009095,0.19762289476194442,1.4010430830530822,2.115546891821527,10.0,0.821015632226436,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,28e4a91f12cc608c,271.5791625276022,311.5791625276022,active,20.481387166073546
6dbafcc41b584c61,front,log-0048,3,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,21.585882334038615,19.859154958976433,2.5886458340100944,2.2314727934229444,209.8263475050667,10.000000000009095,0.3213213051987243,1.2654687089379877,2.9752970578972593,10.0,0.7956710757561742,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,145195735a30a5ac,231.5791625276022,351.5791625276022,active,45.39855658309534
4491e953795b77b3,front,log-0049,0,5.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,4.62685158289969,4.651527582900599,0.8366726671811193,2.0553292512732093,191.08039073977295,10.000000000009095,0.21585991278434805,0.41250987513922155,2.7404390016976126,10.0,0.7479067662367052,56.0,3109.0944568258565,1806.6727800799003,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,fea4dc8f5f8cc713,138.09088605573208,143.09088605573208,active,10.647271207999438
2c709eaef991b17f,front,log-0049,0,10.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,4.210906375199556,4.385769041953608,0.8420744999311864,2.9431087370799416,191.11279150871889,10.000000000009095,0.3315148140409168,0.412375041982159,3.9241449827732557,10.0,0.7488119484046164,56.0,3109.0944568258565,1806.6727800799003,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,58ad390b50d97b37,135.59088605573208,145.59088605573208,active,9.952388082863763
5370b7a456da070a,front,log-0049,0,20.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,4.44691879209131,4.291344416793436,0.8452820421662182,2.6315900327225195,191.02572377442903,10.000000000009095,0.29120690879817834,0.5777869580779225,3.5087867102966923,10.0,0.7490382439465942,56.0,3109.0944568258565,1806.6727800799003,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,ea7845f9e1ab4fb3,130.59088605573208,150.59088605573208,active,10.263719542184845
780f2740199a3486,front,log-0049,0,40.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,5.088307333178818,4.8948470409959555,0.8291680419351906,1.6185307671546636,264.470367564392,10.000000000009095,0.31733777872002983,0.4133472500834614,2.1580410228728844,10.0,0.7094365241004752,56.0,3109.0944568258565,1806.6727800799003,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,21741b81bd2aafb4,120.59088605573208,160.59088605573208,active,11.32088274997659
284684ec7300217b,front,log-0049,0,120.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,4.178182082949206,4.500279708066955,0.8448713750112802,2.7723624476735718,189.92764364379664,10.000000000009095,0.26961015440058383,0.4130724580027163,3.6964832635647626,10.0,0.7485856528626386,56.0,3109.0944568258565,1806.6727800799003,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,d4814a7799fd9715,80.59088605573208,200.59088605573208,active,10.028703833930194
